model,dataset,topic_id,doc_id,doc_text_short
C-Top2Vec,Wiki_clean_text_v2,48,4782,כף היד איבר זוגי הנמצא משני צדי גוף האדם בקצה יד מבנה כף היד צילום רנטגן כף יד כף יד כף היד משמשת לאחיזה ושליטה מבוקרת באצבעות אחד המאפיינים האדם בכף היד חמש אצבעות ששמותיהן אגודל אצבע אמה קמיצה וזרת מיקומו האגודל כאצבע נגדית לשאר האצבעות המאפשר לאדם לתפוס חפצים ולהשתמש בכלים עדינים בראש האצבעות גדלות ציפורניים בחלק החיצוני כף היד בפנים כף היד נראים מעין קווים החרוטים העור תקשורת באמצעות ידיים בקר
C-Top2Vec,Wiki_clean_text_v2,49,4083,יעה אופני מעמיס קדמי מדגם וולוו יעה אופני מדגם היטאצ'י יעה אופני נקרא מעמיס קדמי מעמיס אופני ציוד מכני הנדסי המשמש בעיקר לעבודות עפר ולבנייה שימושים נוספים הכלי בתחום חקלאות בעלי חיים ובתחום אתרי אשפה בעגה העברית נקרא היעה האופני שופל מהמילה הגרמנית שפירושה חפירה ובאנגלית נקרא מעמיס בגלל שימושו להעמסה משאיות תיאור יעה זחלי מדגם ליבהר היעה האופני טרקטור גדול המצויד בכף עמוקה נקראת יעה בעברית ובאנגל
C-Top2Vec,Wiki_clean_text_v2,49,4211,עו באנגלית בלטינית יסוד כימי מסדרת מתכות המעבר העמידות שסמלו הכימי ומספרו האטומי עופרת מתכת כבדה ורעילה הייתה ידועה לאדם עוד מימי קדם ובמהלך ההיסטוריה קנתה לעצמה שימושים רבים תכונות צבע העופרת אפרפר גוון כחלחל ההופך לאפור בתגובה האוויר העופרת נמנית היסודות הצפופים ביותר ולכן כבדה יחסית מתכת רכה תכונה המקנה יכולות עיבוד גבוהות עמידה לשיתוך מאחר שבמגע האוויר השכבה החיצונית כלי העופרת הופכת לתחמוצת ה
C-Top2Vec,Wiki_clean_text_v2,49,4814,מחפר זחלי מדגם מחפר זחלי מדגם מחפר בעבודה מחפר חונה באתר בנייה מחפר צבאי ממוגן מחפר צה לי ממוגן מדגם קטרפילר חיל ההנדסה הקרבית מחפר דואלי כביש מסילה מדגם בתחנת רכבת התפעולית ההגנה באנגלית ציוד מכני הנדסי לעבודות עפר שייעודו לחפור תעלות ובורות המחפר מורכב מזרוע תלת מפרקית המותקנת גבי ציר מסתובב פיווט מבנה המחפר המחפר מורכב חלקים עיקריים זרוע החפירה זרוע תלת מפרקית שעליה מותקנת כף חפירה פטיש הידראול
C-Top2Vec,Wiki_clean_text_v2,50,1559,משחק כדורסל נערים משחקים בכדור משחקי כדור משחקי כדור משחקים המבוססים הנעת כדור עצם דמוי כדור אחר כגון דסקית נוצית טבעת דיסקוס קוקוס שעם פי כללים מוגדרים היטב לרוב בתחומי מגרש שגבולותיו ידועים במטרה לצבור מרב הנקודות לניצחון במשחק פי רוב משחקי כדור מצריכים יכולת תיאום עין יד מהמשתתפים משחקים קבוצתיים כדורגל משחק כדור קבוצתי בוסה בול בנדי הוקי רוסי הוקי קרח משוחק דיסקית הוקי רולר הוקי גלגיליות קואד 
C-Top2Vec,Wiki_clean_text_v2,50,1154,כדורי משחק ברשת כדור רגל וכדורי פלסטיק קטנים רשתות כדורים מסוגים שונים שחקנית כדורשת כדור רשת באוניברסיטת אסטון ברמינגהאם כדור סל בול אמריקאי לזכר ממציא הכדור סל ג'יימס נייסמית כדור משחק משמש בעיקר בספורט ובמשחקים צורה ומידות כדורי משחק בקירוב בעלי הצורה הגאומטרית כדור בדרך כלל אולם יכולים בצורת ספרואיד מוארך כגון כדורי פוטבול ורוגבי טווח גודלם רחב ביותר מכדורי הגומי הקטנים שקוטרם בעל סנטימטרים ספ
C-Top2Vec,Wiki_clean_text_v2,50,4513,מסירות משחק תחרותי שמטרתו הנאה שיפור הכושר המוטורי ואימון לקראת משחקי כדור במשחק מסירות משתדלים המשחקים לזרוק הכדור כך שלצד התופס יהיה קל ככל האפשר לתפוס הכדור בהתאם לרמתו משחקים כאלה עשויים משוחקים בין הורה לילדו בין ילדים המבקשים לחזק כושרם המוטורי לקראת התמודדות במשחקי כדור תחרותיים שחקן מסירות מוערך ככל שהמסירות שהוא מוסר קלות לתפיסה וככל שהוא מצליח להציל כדורים קשים לתפיסה המתמסרים פועלים כצו
C-Top2Vec,Wiki_clean_text_v2,51,4060,משחק הקלאס קלאס משחק ילדים המצריך אבן ושרטוט הקרקע השרטוט מתבצע בדרך כלל באמצעות גיר אבן גיר שהוא שרטוט מוכן מראש המצוי למשל במגרשי משחקים השרטוט מכיל מתחמים סגורים בהם רשומים מספרים סודרים המשחק מיועד לשני משתתפים לפחות אף ניתן לשחק בו כמשתתף יחיד לצורך תרגול מהלך המשחק המשחק משוחק בתורות כאשר בכל תור בגומי חוזר שחקן לאתגר האחרון שניצב בפניו בתור האחרון בו עמד בגומי מכונים שמות השלבים ראשון שני ה
C-Top2Vec,Wiki_clean_text_v2,51,314,חו משחק קלפים עממי שהיה אהוב ילדים בשנות המאה ככל הנראה מקור המשחק בסין בהודו בדרום אמריקה קרוי המשחק בתרגום מילולי מספרדית משמעות השם ישבן מלוכלך ובתרגום חופשי ביש מזל הוראות המשחק המשחק מכיל קלפים זוגות וקלף בודד הנקרא בשם למך חושם ניתן לשחק המשחק באמצעות חבילת קלפים רגילה שהוצא ממנה קלף מהלך המשחק הכנת המשחק מחלקים הקלפים בין המשתתפים בגרסאות מסוימות המשחק כהכנה לתחילת המשחק מניח שחקן הזוגות שב
C-Top2Vec,Wiki_clean_text_v2,51,445,תוכנת שו המוקשים משחק מחשב פשוט המוכר בעיקר בזכות המשחק המצורף לחלונות מיקרוסופט מגרסה ומעלה אך משחקים עקרון דומה קיימים למערכות הפעלה שונות כללים לוח המשחק לוח מרובע המחולק למשבצות ממדיו הלוח אינם קבועים ומשפיעים מידת הקושי המשחק בלוח מפוזרים מוקשים בלתי נראים במיקומים אקראיים הלחיצה הראשונה הלוח הלוח מתחלק סוגי משבצות משבצות מוקשים ומשבצות ללא מוקשים משבצות ללא מוקשים מתחלקות סוגים משבצות מספר ו
C-Top2Vec,Wiki_clean_text_v2,52,3222,תופעה בה ציבור אנשים עוסק בתקשורת במקביל ובנוסף לערוץ התקשורת הראשי לדוגמה העברת פתקים בכיתה בזמן שהמורה מרצה דיון בין מספר משתתפים בתוך קבוצת דיון במהלך כנס שימוש בצ'אט בשעת שיחת ועידה הופעת כלים דיגיטליים המאפשרים תקשורת בצורה נוח ומהירה כגון מסרון בטלפון סלולרי ותקשורת אלחוטית בין מחשבים ניידים העצימה התופעה ראו קשב יכולת ספיגת ידע
C-Top2Vec,Wiki_clean_text_v2,52,1632,בתורת המשחקים תכסיס אסטרטגיה תוכנית פעולה שמורה לשחקן לפעול בכל מצב אפשרי המשחק לדוגמה במשחק איקס עיגול איקס מיקס דריקס תכסיס השחקן המתחיל אומר לשים האיקס הראשון לאחר מכן לשים האיקס השני פי המהלך שהשחקן השני ביצע הלאה דוגמה נוספת בדילמת האסיר לכל שחקן שני תכסיסים בגוד שתף פעולה חשוב לשים לב שהתכסיס מייצג הבחירות שיכול שחקן לעשות בהתרחשות אחת המשחק כלומר תכסיס יכול להגיד לשחקן לעשות שני דברים שונים
C-Top2Vec,Wiki_clean_text_v2,52,726,ילדים משחקים במשחק הקופסה המתיישבים קטאן חיילים משחק קופסה משחק קופסה בלעז משחקי שולחן כולל למשחקי לוח משחקי קלפים משחקי קוביות משחקי מלחמה ועוד במשחקי קופסה משחקים בדרך כלל שולחן והם נמכרים בקופסה שנועדה לשמור חלקי המשחק משחקים קלאסיים מפורסמים שחמט וגו שנחשבים לקטגוריה בפני עצמה משחקי הקופסה התפתחו לכדי תחביב מודרני שזוכה לפופולריות רבה במדינות מפותחות כשמדי שנה אלפי כותרים משוחררים לשוק משחקי ה
C-Top2Vec,Wiki_clean_text_v2,53,2077,אלפים האלף לפנה האלף לפנה האלף לפנה סמאות המאה לפנה המאה לפנה המאה לפנה המאה לפנה המאה לפנה המאה לפנה המאה לפנה המאה לפנה המאה לפנה המאה לפנה האלף לפנה פרק הזמן שבין שנת לפנה סוף שנת לפנה תחילת המאה לפנה סוף המאה לפנה במהלך האלף לפנה החקלאות התפשטה מאזור המזרח הקרוב לצפון ו אירופה החלו להתפתח תרבויות עירוניות במסופוטמיה ואנטוליה תוך המצאת הגלגל שימוש בנחושת התרחב והחלה התקופה הכלקוליתית שימוש בחיו
